student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,score_was_imputed,homework_completion_rate_was_imputed,study_hours_was_imputed,sleep_hours_was_imputed,previous_gpa_was_imputed,family_size_was_imputed,parent_education_was_imputed,performance_category
14,Nour Ahmed,16,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,76.5,6.1,3.2,100,Yes,Music,College,96.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,65.5,6.6,2.8,97,Yes,Music,College,65.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Low
14,Nour Ahmed,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,66.5,7.4,5.9,83,Yes,Music,College,69.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Low
14,Nour Ahmed,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,84.5,5.7,3.6,77,Yes,Music,College,75.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,71.5,5.7,5.7,77,Yes,Music,College,70.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,83.5,5.1,3.0,77,Yes,Music,College,92.0,Yes,6.0,2.35,Walk,Normal,No,True,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,82.5,6.1,6.1,98,Yes,Music,College,100.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,84.5,7.8,6.0,76,Yes,Music,College,87.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-12-01,83.5,7.1,5.7,95,Yes,Music,College,95.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09-01,68.5,8.5,6.3,79,Yes,Music,College,74.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Low
14,Nour Ahmed,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10-01,72.5,5.6,5.0,80,Yes,Music,College,80.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11-01,77.5,6.1,5.8,94,Yes,Music,College,89.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,Medium
14,Nour Ahmed,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12-01,94.5,7.9,3.0,73,Yes,Music,College,73.0,Yes,6.0,2.35,Walk,Normal,No,False,False,False,False,False,False,False,High
15,Omar Samir,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09-01,63.9,5.3,4.5,105,Yes,Reading,Postgrad,81.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10-01,105.0,5.4,4.7,96,Yes,Reading,Postgrad,94.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,High
15,Omar Samir,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11-01,82.9,6.5,5.1,99,Yes,Reading,Postgrad,100.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12-01,76.9,5.9,4.6,92,Yes,Reading,Postgrad,84.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09-01,54.9,7.0,5.6,97,Yes,Reading,Postgrad,96.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10-01,49.9,8.3,2.7,90,Yes,Reading,Postgrad,81.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11-01,69.9,5.3,5.5,98,Yes,Reading,Postgrad,100.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,65.9,5.5,6.7,86,Yes,Reading,Postgrad,76.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,76.9,5.3,2.1,93,Yes,Reading,Postgrad,99.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,79.9,7.0,5.0,84,Yes,Reading,Postgrad,100.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,True,False,False,Medium
15,Omar Samir,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,78.9,6.2,4.7,90,Yes,Reading,Postgrad,81.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,87.9,6.8,3.1,99,Yes,Reading,Postgrad,100.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,High
15,Omar Samir,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,66.9,7.2,3.6,84,Yes,Reading,Postgrad,100.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,66.9,7.0,3.6,97,Yes,Reading,Postgrad,88.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,69.9,4.9,3.8,79,Yes,Reading,Postgrad,90.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,True,False,Low
15,Omar Samir,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-12-01,73.9,6.4,3.4,90,Yes,Reading,Postgrad,79.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09-01,67.9,7.3,6.0,75,Yes,Reading,Postgrad,92.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Low
15,Omar Samir,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10-01,79.9,4.9,2.7,92,Yes,Reading,Postgrad,96.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11-01,78.9,7.0,3.9,87,Yes,Reading,Postgrad,93.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
15,Omar Samir,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12-01,81.9,8.2,5.0,74,Yes,Reading,Postgrad,90.0,No,6.0,2.99,Private Car,Mild Illness,No,False,False,False,False,False,False,False,Medium
16,Fatma Ali,17,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09-01,100.0,5.4,5.9,65,No,TV/Social Media,Postgrad,73.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10-01,100.0,8.5,5.5,89,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,True,False,High
16,Fatma Ali,17,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11-01,100.0,7.6,4.2,77,No,TV/Social Media,Postgrad,89.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12-01,100.0,6.7,5.9,95,No,TV/Social Media,Postgrad,90.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09-01,100.0,5.5,3.1,90,No,TV/Social Media,Postgrad,86.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10-01,100.0,7.1,4.2,88,No,TV/Social Media,Postgrad,88.0,No,7.0,3.37,Walk,Normal,Yes,False,True,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11-01,100.0,6.8,2.1,74,No,TV/Social Media,Postgrad,88.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,True,High
16,Fatma Ali,17,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,100.0,6.4,3.5,80,No,TV/Social Media,Postgrad,98.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,100.0,7.4,2.7,82,No,TV/Social Media,Postgrad,71.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,100.0,8.1,5.7,90,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,100.0,6.2,2.5,89,No,TV/Social Media,Postgrad,98.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,100.0,9.0,4.7,105,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,100.0,6.0,3.6,80,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,100.0,7.6,5.5,69,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,100.0,6.1,6.0,82,No,TV/Social Media,Postgrad,87.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-12-01,100.0,5.3,6.9,75,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09-01,100.0,5.1,6.4,68,No,TV/Social Media,Postgrad,85.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10-01,100.0,8.7,6.2,69,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11-01,100.0,8.4,6.4,81,No,TV/Social Media,Postgrad,96.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
16,Fatma Ali,17,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12-01,100.0,5.9,4.0,86,No,TV/Social Media,Postgrad,100.0,No,7.0,3.37,Walk,Normal,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09-01,97.3,4.9,4.4,100,Yes,Sports,College,93.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,True,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10-01,88.3,5.8,3.2,73,Yes,Sports,College,89.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11-01,95.3,5.0,4.4,84,Yes,Sports,College,87.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12-01,100.0,8.0,6.2,86,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09-01,86.3,7.8,5.6,71,Yes,Sports,College,95.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10-01,98.3,7.9,2.5,86,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11-01,98.3,5.5,4.1,81,Yes,Sports,College,95.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,100.0,5.4,4.9,92,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,96.3,5.3,4.6,81,Yes,Sports,College,96.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,100.0,5.1,3.3,76,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,100.0,5.3,3.5,94,Yes,Sports,College,92.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,True,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,100.0,8.3,2.1,71,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,92.3,6.7,3.2,81,Yes,Sports,College,91.0,No,3.0,3.63,Other,Mild Illness,Yes,False,True,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,89.3,8.5,4.1,87,Yes,Sports,College,90.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,100.0,6.0,6.4,88,Yes,Sports,College,91.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-12-01,100.0,6.6,5.0,85,Yes,Sports,College,98.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,True,False,High
17,Peter Johnson,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09-01,94.3,6.3,5.2,87,Yes,Sports,College,83.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10-01,100.0,6.7,6.2,105,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11-01,100.0,6.0,6.9,92,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
17,Peter Johnson,17,Male,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12-01,100.0,6.2,3.7,98,Yes,Sports,College,100.0,No,3.0,3.63,Other,Mild Illness,Yes,False,False,False,False,False,False,False,High
18,Salma Youssef,16,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09-01,53.6,7.6,5.2,73,Yes,Drama,High School,80.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10-01,65.6,8.5,2.0,89,Yes,Drama,High School,92.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11-01,77.6,7.3,3.9,98,Yes,Drama,High School,96.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12-01,82.6,5.6,1.6,95,Yes,Drama,High School,92.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09-01,52.6,5.9,4.4,84,Yes,Drama,High School,72.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10-01,52.6,5.1,4.0,76,Yes,Drama,High School,75.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11-01,58.6,5.5,1.9,99,Yes,Drama,High School,83.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,67.6,7.9,6.1,96,Yes,Drama,High School,97.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,66.6,8.5,5.7,92,Yes,Drama,High School,91.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,74.6,5.6,2.9,98,Yes,Drama,High School,99.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,84.6,7.2,3.1,105,Yes,Drama,High School,100.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,82.6,6.9,3.4,99,Yes,Drama,High School,81.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,51.6,7.5,4.0,76,Yes,Drama,High School,98.0,Yes,4.0,3.36,Private Car,Normal,No,False,True,False,False,True,False,True,Low
18,Salma Youssef,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,66.6,8.8,4.6,93,Yes,Drama,High School,81.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,77.6,8.0,4.8,91,Yes,Drama,High School,98.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-12-01,71.6,7.2,3.5,91,Yes,Drama,High School,100.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09-01,65.6,7.3,6.4,91,Yes,Drama,High School,87.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Low
18,Salma Youssef,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10-01,70.6,9.0,6.2,87,Yes,Drama,High School,96.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11-01,74.6,6.5,3.7,92,Yes,Drama,High School,98.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,Medium
18,Salma Youssef,16,Female,Grade 10,arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12-01,86.6,7.9,3.3,90,Yes,Drama,High School,100.0,Yes,4.0,3.36,Private Car,Normal,No,False,False,False,False,False,False,True,High
19,Tamer Adel,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09-01,62.3,5.5,5.3,84,Yes,Music,Postgrad,79.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Low
19,Tamer Adel,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10-01,74.3,8.9,3.3,86,Yes,Music,Postgrad,68.0,No,7.0,2.03,Other,Normal,No,True,False,False,False,False,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11-01,74.3,6.8,6.4,68,Yes,Music,Postgrad,96.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12-01,84.3,9.0,6.7,83,Yes,Music,Postgrad,100.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09-01,51.3,7.1,4.0,95,Yes,Music,Postgrad,81.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Low
19,Tamer Adel,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10-01,59.3,8.5,3.8,73,Yes,Music,Postgrad,92.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Low
19,Tamer Adel,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11-01,105.0,8.1,4.4,65,Yes,Music,Postgrad,100.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,High
19,Tamer Adel,17,Male,Grade 10,science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12-01,105.0,7.3,4.3,84,Yes,Music,Postgrad,100.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,High
19,Tamer Adel,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09-01,72.3,6.6,6.7,67,Yes,Music,Postgrad,92.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10-01,71.3,8.9,6.3,74,Yes,Music,Postgrad,83.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,True,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11-01,85.3,6.2,6.4,91,Yes,Music,Postgrad,100.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,High
19,Tamer Adel,17,Male,Grade 10,english,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12-01,83.3,6.0,5.5,76,Yes,Music,Postgrad,97.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Medium
19,Tamer Adel,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-09-01,65.3,7.3,3.4,78,Yes,Music,Postgrad,100.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,False,False,Low
19,Tamer Adel,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-10-01,67.3,6.7,6.7,84,Yes,Music,Postgrad,98.0,No,7.0,2.03,Other,Normal,No,False,True,False,False,False,False,False,Low
19,Tamer Adel,17,Male,Grade 10,history,Ms. Layla,Medium,3,World and local history events,2023-11-01,76.3,5.5,6.9,94,Yes,Music,Postgrad,93.0,No,7.0,2.03,Other,Normal,No,False,False,False,False,False,True,False,Medium
