student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,student_status,admission_year,city,country,scholarship_status,exam_attempts,final_exam_date,teacher_experience_years,school_branch,school_type,course_fee,payment_status,parent_income,device_used,feedback_rating,efficiency,sleep_study_ratio,attendance_category,performance_level,exam_month_num,exam_final_month,days_between_exam_and_month
13,mohamed salah,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,59.2,7.4,2.7,66.0,0,gaming,high school,69.0,0,8.0,3.72,bus,normal,0,active,2016,alexandria,egypt,1,2,2024-07-21,8,west,public,7199,paid,2037,laptop,4.3,1.782,2.741,,average,9,7,324
13,mohamed salah,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,87.2,8.8,3.0,75.0,0,gaming,high school,95.0,0,8.0,3.72,bus,normal,0,dropped,2015,giza,egypt,0,1,2024-11-08,1,east,public,1546,pending,12264,laptop,2.3,2.25,2.933,,excellent,10,11,404
13,mohamed salah,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,83.65,7.7,4.0,75.0,0,gaming,high school,81.0,0,8.0,3.72,bus,normal,0,dropped,2017,cairo,egypt,1,2,2024-10-13,13,south,private,6231,paid,14697,mobile,1.9,3.0,1.925,,good,11,10,347
13,mohamed salah,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,83.65,5.1,6.0,80.0,0,gaming,high school,89.0,0,8.0,3.72,bus,normal,0,dropped,2016,cairo,egypt,0,3,2024-09-04,24,east,private,8965,paid,10652,mobile,2.1,4.8,0.85,,good,12,9,278
14,nour ahmed,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,68.5,8.5,6.3,79.0,1,music,college,74.0,1,6.0,2.35,walk,normal,0,dropped,2022,giza,egypt,1,1,2024-07-04,2,south,private,6362,paid,9345,laptop,2.8,4.977,1.349,,average,9,7,307
14,nour ahmed,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,72.5,5.6,5.0,80.0,1,music,college,80.0,1,6.0,2.35,walk,normal,0,dropped,2020,alexandria,egypt,1,2,2024-12-09,16,north,public,6192,paid,2045,mobile,2.5,4.0,1.12,,good,10,12,435
14,nour ahmed,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,77.5,6.1,5.8,94.0,1,music,college,89.0,1,6.0,2.35,walk,normal,0,active,2023,luxor,egypt,1,1,2024-12-09,20,south,private,7622,pending,3193,desktop,4.9,5.452,1.052,,good,11,12,404
14,nour ahmed,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,94.5,7.9,3.0,73.0,1,music,college,73.0,1,6.0,2.35,walk,normal,0,active,2019,alexandria,egypt,1,1,2024-12-20,7,north,private,7093,paid,6512,tablet,2.6,2.19,2.633,,excellent,12,12,385
14,nour ahmed,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,65.5,6.6,2.8,97.0,1,music,college,65.0,1,6.0,2.35,walk,normal,0,graduated,2021,giza,egypt,1,2,2024-09-29,12,south,private,8979,pending,6515,desktop,3.9,2.716,2.357,,average,9,9,394
14,nour ahmed,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,66.5,7.4,5.9,83.0,1,music,college,69.0,1,6.0,2.35,walk,normal,0,active,2022,luxor,egypt,0,2,2024-08-07,8,south,private,2582,pending,14048,desktop,2.6,4.897,1.254,,average,10,8,311
14,nour ahmed,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,84.5,5.7,3.6,77.0,1,music,college,75.0,1,6.0,2.35,walk,normal,0,active,2015,cairo,egypt,1,1,2024-10-19,9,west,private,2308,pending,11776,tablet,1.9,2.772,1.583,,good,11,10,353
14,nour ahmed,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,71.5,5.7,5.7,77.0,1,music,college,70.0,1,6.0,2.35,walk,normal,0,graduated,2023,mansoura,egypt,1,1,2024-08-20,12,north,public,5917,pending,4963,laptop,2.4,4.389,1.0,,good,12,8,263
14,nour ahmed,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,83.65,5.1,3.0,77.0,1,music,college,92.0,1,6.0,2.35,walk,normal,0,active,2021,giza,egypt,0,3,2024-06-29,26,south,public,9793,pending,8786,tablet,2.1,2.31,1.7,,good,9,6,302
14,nour ahmed,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,82.5,6.1,6.1,98.0,1,music,college,100.0,1,6.0,2.35,walk,normal,0,graduated,2017,alexandria,egypt,0,1,2024-11-06,9,west,private,2620,paid,15866,tablet,1.7,5.978,1.0,,good,10,11,402
14,nour ahmed,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,84.5,7.8,6.0,76.0,1,music,college,87.0,1,6.0,2.35,walk,normal,0,active,2022,giza,egypt,0,3,2024-07-26,10,south,private,8503,overdue,8200,mobile,4.0,4.56,1.3,,good,11,7,268
14,nour ahmed,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,83.5,7.1,5.7,95.0,1,music,college,95.0,1,6.0,2.35,walk,normal,0,active,2021,alexandria,egypt,0,1,2024-09-22,25,east,public,5766,paid,19360,desktop,2.0,5.415,1.246,,good,12,9,296
14,nour ahmed,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,83.65,5.9,3.4,81.0,1,music,college,90.0,1,6.0,2.35,walk,normal,0,active,2024,alexandria,egypt,0,2,2024-11-06,11,east,private,6795,pending,13906,mobile,3.8,2.754,1.735,,good,9,11,432
14,nour ahmed,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,76.5,6.0,1.5,70.0,1,music,college,92.0,1,6.0,2.35,walk,normal,0,graduated,2024,luxor,egypt,1,3,2024-11-13,27,south,public,8633,paid,14603,tablet,4.5,1.05,4.0,,good,10,11,409
14,nour ahmed,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,73.5,7.1,4.0,80.0,1,music,college,80.0,1,6.0,2.35,walk,normal,0,dropped,2017,cairo,egypt,1,2,2024-11-08,9,north,private,2487,overdue,4460,tablet,3.0,3.2,1.775,,good,11,11,373
14,nour ahmed,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,85.5,7.3,2.8,78.0,1,music,college,100.0,1,6.0,2.35,walk,normal,0,dropped,2016,alexandria,egypt,0,3,2024-12-16,16,east,public,8848,paid,6529,desktop,2.3,2.184,2.607,,excellent,12,12,381
14,nour ahmed,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,57.5,5.3,5.4,81.0,1,music,college,85.0,1,6.0,2.35,walk,normal,0,graduated,2015,alexandria,egypt,1,2,2024-05-10,2,north,public,6009,overdue,3975,desktop,4.0,4.374,0.981,,average,9,5,252
14,nour ahmed,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,58.5,7.0,4.0,94.0,1,music,college,80.0,1,6.0,2.35,walk,normal,0,graduated,2021,mansoura,egypt,0,1,2024-10-15,26,north,private,3113,paid,5216,tablet,1.9,3.76,1.75,,average,10,10,380
14,nour ahmed,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,72.5,7.4,3.9,72.0,1,music,college,96.0,1,6.0,2.35,walk,normal,0,dropped,2021,giza,egypt,1,1,2024-09-05,25,east,private,2044,pending,16267,tablet,2.6,2.808,1.897,,good,11,9,309
14,nour ahmed,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,76.5,6.1,3.2,100.0,1,music,college,96.0,1,6.0,2.35,walk,normal,0,dropped,2016,alexandria,egypt,1,3,2024-12-24,2,east,public,3431,overdue,11581,laptop,4.5,3.2,1.906,,good,12,12,389
15,omar samir,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,67.9,7.3,6.0,75.0,1,reading,postgrad,92.0,0,6.0,2.99,private car,mild illness,0,graduated,2024,alexandria,egypt,1,1,2024-09-20,5,east,private,6507,paid,14501,mobile,1.7,4.5,1.217,,average,9,9,385
15,omar samir,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,79.9,4.9,2.7,92.0,1,reading,postgrad,96.0,0,6.0,2.99,private car,mild illness,0,graduated,2021,mansoura,egypt,0,2,2024-08-14,28,south,public,5235,paid,16409,tablet,4.8,2.484,1.815,,good,10,8,318
15,omar samir,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,78.9,7.0,3.9,87.0,1,reading,postgrad,93.0,0,6.0,2.99,private car,mild illness,0,graduated,2015,alexandria,egypt,1,1,2024-05-15,20,west,public,1540,overdue,4108,mobile,4.4,3.393,1.795,,good,11,5,196
15,omar samir,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,81.9,8.2,5.0,74.0,1,reading,postgrad,90.0,0,6.0,2.99,private car,mild illness,0,graduated,2021,luxor,egypt,1,1,2024-11-23,29,north,private,6510,overdue,5614,laptop,1.9,3.7,1.64,,good,12,11,358
15,omar samir,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,76.9,5.3,2.1,93.0,1,reading,postgrad,99.0,0,6.0,2.99,private car,mild illness,0,graduated,2018,mansoura,egypt,0,3,2024-09-18,27,south,private,6218,pending,13351,tablet,3.0,1.953,2.524,,good,9,9,383
15,omar samir,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,79.9,7.0,5.0,84.0,1,reading,postgrad,100.0,0,6.0,2.89,private car,mild illness,0,dropped,2018,luxor,egypt,0,3,2024-07-28,2,south,private,5025,overdue,19096,desktop,1.6,4.2,1.4,,good,10,7,301
15,omar samir,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,78.9,6.2,4.7,90.0,1,reading,postgrad,81.0,0,6.0,2.99,private car,mild illness,0,graduated,2019,giza,egypt,0,2,2024-10-23,25,west,public,7073,overdue,7323,tablet,1.4,4.23,1.319,,good,11,10,357
15,omar samir,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,87.9,6.8,3.1,99.0,1,reading,postgrad,100.0,0,6.0,2.99,private car,mild illness,0,active,2020,giza,egypt,0,1,2024-05-18,14,east,private,3542,pending,14888,laptop,1.5,3.069,2.194,,excellent,12,5,169
15,omar samir,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,66.9,7.2,3.6,84.0,1,reading,postgrad,100.0,0,6.0,2.99,private car,mild illness,0,dropped,2019,cairo,egypt,0,3,2024-08-23,2,east,private,2537,paid,5644,desktop,1.4,3.024,2.0,,average,9,8,357
15,omar samir,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,66.9,7.0,3.6,97.0,1,reading,postgrad,88.0,0,6.0,2.99,private car,mild illness,0,active,2021,cairo,egypt,0,3,2024-11-20,29,south,public,1754,overdue,18142,mobile,3.4,3.492,1.944,,average,10,11,416
15,omar samir,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,69.9,4.9,3.8,79.0,1,reading,postgrad,90.0,0,5.0,2.99,private car,mild illness,0,active,2016,mansoura,egypt,0,2,2024-10-15,15,north,private,8396,paid,9773,desktop,1.8,3.002,1.289,,average,11,10,349
15,omar samir,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,73.9,6.4,3.4,90.0,1,reading,postgrad,79.0,0,6.0,2.99,private car,mild illness,0,graduated,2021,mansoura,egypt,1,3,2024-09-22,12,south,private,8823,paid,12778,desktop,2.0,3.06,1.882,,good,12,9,296
15,omar samir,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,63.9,5.3,4.5,100.0,1,reading,postgrad,81.0,0,6.0,2.99,private car,mild illness,0,dropped,2017,alexandria,egypt,1,3,2024-06-26,28,east,private,7704,overdue,18630,laptop,1.3,4.5,1.178,,average,9,6,299
15,omar samir,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,100.0,5.4,4.7,96.0,1,reading,postgrad,94.0,0,6.0,2.99,private car,mild illness,0,dropped,2017,cairo,egypt,0,1,2024-10-30,2,north,public,1100,paid,10983,desktop,1.4,4.512,1.149,,excellent,10,10,395
15,omar samir,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,82.9,6.5,5.1,99.0,1,reading,postgrad,100.0,0,6.0,2.99,private car,mild illness,0,dropped,2015,alexandria,egypt,1,3,2024-08-14,1,south,public,7657,pending,2636,tablet,3.4,5.049,1.275,,good,11,8,287
15,omar samir,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,76.9,5.9,4.6,92.0,1,reading,postgrad,84.0,0,6.0,2.99,private car,mild illness,0,graduated,2022,cairo,egypt,1,1,2024-10-28,19,west,public,6875,overdue,5775,mobile,3.4,4.232,1.283,,good,12,10,332
15,omar samir,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,54.9,7.0,5.6,97.0,1,reading,postgrad,96.0,0,6.0,2.99,private car,mild illness,0,active,2016,mansoura,egypt,1,1,2024-10-31,28,east,public,5271,overdue,4421,laptop,2.7,5.432,1.25,,average,9,10,426
15,omar samir,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,49.9,8.3,2.7,90.0,1,reading,postgrad,81.0,0,6.0,2.99,private car,mild illness,0,dropped,2017,cairo,egypt,0,3,2024-12-12,4,south,private,1237,overdue,15025,desktop,2.7,2.43,3.074,,weak,10,12,438
15,omar samir,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,69.9,5.3,5.5,98.0,1,reading,postgrad,100.0,0,6.0,2.99,private car,mild illness,0,active,2022,luxor,egypt,0,2,2024-05-09,24,east,private,8226,overdue,11280,mobile,1.2,5.39,0.964,,average,11,5,190
15,omar samir,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,65.9,5.5,6.7,86.0,1,reading,postgrad,76.0,0,6.0,2.99,private car,mild illness,0,graduated,2022,cairo,egypt,1,3,2024-05-22,22,east,public,9032,paid,6183,tablet,3.1,5.762,0.821,,average,12,5,173
16,fatma ali,17,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,100.0,5.1,6.4,68.0,0,tv/social media,postgrad,85.0,0,7.0,3.37,walk,normal,1,graduated,2019,giza,egypt,1,1,2024-07-15,4,north,public,4932,paid,17690,mobile,2.6,4.352,0.797,,excellent,9,7,318
16,fatma ali,17,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,100.0,8.7,6.2,69.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,graduated,2020,mansoura,egypt,0,1,2024-10-19,13,east,public,6560,pending,12088,tablet,4.8,4.278,1.403,,excellent,10,10,384
16,fatma ali,17,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,100.0,8.4,6.4,81.0,0,tv/social media,postgrad,96.0,0,7.0,3.37,walk,normal,1,graduated,2023,giza,egypt,1,3,2024-06-07,4,west,public,5016,pending,3509,mobile,1.5,5.184,1.313,,excellent,11,6,219
16,fatma ali,17,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,100.0,5.9,4.0,86.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,graduated,2016,alexandria,egypt,0,2,2024-11-27,22,west,public,8339,pending,14404,laptop,4.9,3.44,1.475,,excellent,12,11,362
16,fatma ali,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,100.0,7.4,2.7,82.0,0,tv/social media,postgrad,71.0,0,7.0,3.37,walk,normal,1,dropped,2018,alexandria,egypt,1,1,2024-12-04,24,west,private,5067,overdue,9838,desktop,4.2,2.214,2.741,,excellent,9,12,460
16,fatma ali,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,100.0,8.1,5.7,90.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,active,2024,mansoura,egypt,0,3,2024-12-05,14,west,private,5195,overdue,14399,tablet,4.2,5.13,1.421,,excellent,10,12,431
16,fatma ali,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,100.0,6.2,2.5,89.0,0,tv/social media,postgrad,98.0,0,7.0,3.37,walk,normal,1,active,2016,luxor,egypt,0,1,2024-11-29,2,south,public,8281,overdue,14243,mobile,1.5,2.225,2.48,,excellent,11,11,394
16,fatma ali,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,100.0,9.0,4.7,100.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,dropped,2017,mansoura,egypt,1,3,2024-07-21,26,east,private,3509,pending,3845,tablet,2.6,4.7,1.915,,excellent,12,7,233
16,fatma ali,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,100.0,6.0,3.6,80.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,dropped,2021,giza,egypt,0,1,2024-07-16,12,east,private,6016,paid,15942,laptop,1.7,2.88,1.667,,excellent,9,7,319
16,fatma ali,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,100.0,7.6,5.5,69.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,graduated,2021,alexandria,egypt,0,3,2024-11-24,22,north,private,7533,paid,18766,tablet,2.0,3.795,1.382,,excellent,10,11,420
16,fatma ali,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,100.0,6.1,6.0,82.0,0,tv/social media,postgrad,87.0,0,7.0,3.37,walk,normal,1,dropped,2018,luxor,egypt,1,1,2024-11-17,24,north,public,5727,paid,6112,tablet,2.1,4.92,1.017,,excellent,11,11,382
16,fatma ali,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,100.0,5.3,6.9,75.0,0,tv/social media,postgrad,100.0,0,7.0,3.37,walk,normal,1,graduated,2019,giza,egypt,0,3,2024-11-07,6,north,private,1681,pending,14780,desktop,3.2,5.175,0.768,,excellent,12,11,342
16,fatma ali,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,100.0,5.4,5.9,65.0,0,tv/social media,postgrad,73.0,0,7.0,3.37,walk,normal,1,dropped,2019,cairo,egypt,0,2,2024-07-02,7,south,private,9461,paid,12251,tablet,2.3,3.835,0.915,,excellent,9,7,305
16,fatma ali,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,100.0,8.5,5.5,89.0,0,tv/social media,postgrad,100.0,0,5.0,3.37,walk,normal,1,active,2017,luxor,egypt,1,3,2024-10-14,24,west,private,8926,paid,13678,desktop,1.8,4.895,1.545,,excellent,10,10,379
16,fatma ali,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,100.0,7.6,4.2,77.0,0,tv/social media,postgrad,89.0,0,7.0,3.37,walk,normal,1,active,2017,mansoura,egypt,0,1,2024-05-13,21,east,public,6131,pending,16367,tablet,3.0,3.234,1.81,,excellent,11,5,194
16,fatma ali,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,100.0,6.7,5.9,95.0,0,tv/social media,postgrad,90.0,0,7.0,3.37,walk,normal,1,active,2018,luxor,egypt,0,1,2024-07-20,10,south,public,9697,pending,6332,tablet,1.1,5.605,1.136,,excellent,12,7,232
16,fatma ali,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,100.0,5.5,3.1,90.0,0,tv/social media,postgrad,86.0,0,7.0,3.37,walk,normal,1,active,2016,luxor,egypt,0,1,2024-06-01,14,east,public,2129,pending,14002,laptop,3.7,2.79,1.774,,excellent,9,6,274
16,fatma ali,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,100.0,7.1,4.2,88.0,0,tv/social media,postgrad,89.0,0,7.0,3.37,walk,normal,1,graduated,2016,luxor,egypt,1,1,2024-09-14,14,west,private,4145,overdue,17700,tablet,3.1,3.696,1.69,,excellent,10,9,349
16,fatma ali,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,100.0,6.8,2.1,74.0,0,tv/social media,high school,88.0,0,7.0,3.37,walk,normal,1,active,2015,mansoura,egypt,1,2,2024-06-09,5,east,private,9553,pending,15769,tablet,4.6,1.554,3.238,,excellent,11,6,221
16,fatma ali,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,100.0,6.4,3.5,80.0,0,tv/social media,postgrad,98.0,0,7.0,3.37,walk,normal,1,dropped,2019,luxor,egypt,1,2,2024-09-25,18,west,private,4720,overdue,8963,tablet,1.7,2.8,1.829,,excellent,12,9,299
17,peter johnson,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,94.3,6.3,5.2,87.0,1,sports,college,83.0,0,3.0,3.63,other,mild illness,1,active,2016,luxor,egypt,0,2,2024-07-20,16,east,public,7792,overdue,14751,desktop,3.9,4.524,1.212,,excellent,9,7,323
17,peter johnson,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,100.0,6.7,6.2,100.0,1,sports,college,100.0,0,3.0,3.63,other,mild illness,1,graduated,2023,luxor,egypt,0,1,2024-12-27,27,north,public,8456,pending,16714,tablet,2.7,6.2,1.081,,excellent,10,12,453
17,peter johnson,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,100.0,6.0,6.9,92.0,1,sports,college,100.0,0,3.0,3.63,other,mild illness,1,active,2021,cairo,egypt,0,1,2024-12-15,5,east,public,5674,pending,3025,laptop,2.6,6.348,0.87,,excellent,11,12,410
17,peter johnson,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,100.0,6.2,3.7,98.0,1,sports,college,100.0,0,3.0,3.63,other,mild illness,1,graduated,2023,mansoura,egypt,0,1,2024-09-11,4,east,private,1541,overdue,2071,mobile,1.5,3.626,1.676,,excellent,12,9,285
17,peter johnson,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,96.3,5.3,4.6,81.0,1,sports,college,96.0,0,3.0,3.63,other,mild illness,1,active,2022,cairo,egypt,0,1,2024-11-12,4,east,public,9652,pending,4709,laptop,2.9,3.726,1.152,,excellent,9,11,438
17,peter johnson,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,100.0,5.1,3.3,76.0,1,sports,college,100.0,0,3.0,3.63,other,mild illness,1,dropped,2021,giza,egypt,1,2,2024-11-03,20,east,private,4936,pending,14791,laptop,3.0,2.508,1.545,,excellent,10,11,399
17,peter johnson,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,100.0,6.9,3.5,94.0,1,sports,college,92.0,0,3.0,3.63,other,mild illness,1,active,2015,mansoura,egypt,1,2,2024-07-28,18,north,private,2075,overdue,19051,mobile,3.9,3.29,1.971,,excellent,11,7,270
17,peter johnson,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,100.0,8.3,2.1,71.0,1,sports,college,100.0,0,3.0,3.63,other,mild illness,1,active,2016,cairo,egypt,0,1,2024-12-10,6,east,public,4876,pending,5499,mobile,1.4,1.491,3.952,,excellent,12,12,375
17,peter johnson,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,92.3,6.7,3.2,81.0,1,sports,college,89.0,0,3.0,3.63,other,mild illness,1,active,2017,luxor,egypt,0,3,2024-07-01,3,west,public,5615,paid,13690,laptop,3.7,2.592,2.094,,excellent,9,7,304
17,peter johnson,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,89.3,8.5,4.1,87.0,1,sports,college,90.0,0,3.0,3.63,other,mild illness,1,dropped,2015,giza,egypt,1,3,2024-12-18,23,south,private,8265,pending,10080,desktop,4.6,3.567,2.073,,excellent,10,12,444
17,peter johnson,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,100.0,6.0,6.4,88.0,1,sports,college,91.0,0,3.0,3.63,other,mild illness,1,dropped,2023,luxor,egypt,1,1,2024-09-18,13,east,private,7379,pending,3189,laptop,1.2,5.632,0.938,,excellent,11,9,322
17,peter johnson,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,100.0,6.6,5.0,85.0,1,sports,college,98.0,0,5.0,3.63,other,mild illness,1,active,2022,cairo,egypt,1,3,2024-08-17,27,west,private,5652,pending,15908,mobile,1.6,4.25,1.32,,excellent,12,8,260
17,peter johnson,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,97.3,4.9,4.0,100.0,1,sports,college,93.0,0,3.0,3.63,other,mild illness,1,active,2019,alexandria,egypt,0,3,2024-11-04,14,south,public,1719,paid,3578,desktop,1.9,4.0,1.225,,excellent,9,11,430
17,peter johnson,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,88.3,5.8,3.2,73.0,1,sports,college,89.0,0,3.0,3.63,other,mild illness,1,dropped,2017,cairo,egypt,1,2,2024-07-10,16,west,private,1074,paid,19263,mobile,4.1,2.336,1.812,,excellent,10,7,283
